ID,delivery_time,late_delivery
0x53bc ,35,0
0x35a5 ,32,0
0x9ada ,20,0
0xcb4e ,20,0
0xc171 ,20,0
0xdd05 ,28,0
0x36f2 ,20,0
0xa842 ,14,0
0x43b4 ,34,0
0x2a4d ,32,0
0x5738 ,26,0
0x1055 ,40,0
0xa4e ,22,0
0xd210 ,21,0
0x33ae ,35,0
0x4896 ,13,0
0x9505 ,22,0
0x836f ,28,0
0xa80d ,37,0
0x632d ,26,0
0xa299 ,17,0
0x25ab ,19,0
0xcc4b ,24,0
0xbe3f ,16,0
0x3da8 ,24,0
0x99d9 ,26,0
0x4295 ,33,0
0xb567 ,24,0
0x4b12 ,22,0
0xa17 ,46,1
0x567a ,26,0
0xb7ea ,39,0
0x7b3 ,30,0
0x8e7e ,13,0
0x3e55 ,32,0
0x75cc ,15,0
0x3683 ,17,0
0xe18 ,14,0
0x17b9 ,15,0
0xd784 ,24,0
0x63c4 ,21,0
0xd2ee ,27,0
0x762d ,20,0
0x9c52 ,42,0
0x1b3a ,22,0
0xa698 ,21,0
0x3a76 ,15,0
0x841c ,28,0
0x7cb7 ,26,0
0x6ed ,20,0
0xbe0a ,15,0
0x3c15 ,23,0
0xde23 ,21,0
0x8e37 ,20,0
0x2e5d ,18,0
0xb7b4 ,23,0
0x3a17 ,31,0
0xb7ca ,20,0
0x22b1 ,21,0
0x41ae ,15,0
0xafad ,23,0
0x1323 ,24,0
0x39ff ,33,0
0xc59e ,29,0
0x9cca ,35,0
0xb66c ,17,0
0x26cb ,30,0
0x3e18 ,19,0
0xa423 ,21,0
0x72b0 ,30,0
0x5165 ,27,0
0xc0e3 ,17,0
0xf8e ,24,0
0x8f85 ,23,0
0x5ffd ,21,0
0xd12e ,25,0
0x88f2 ,18,0
0x90a9 ,23,0
0x12e8 ,35,0
0x95fe ,17,0
0x42b0 ,22,0
0xa85b ,23,0
0x52cf ,25,0
0xb68f ,29,0
0xd587 ,28,0
0x6af5 ,37,0
0xb30e ,23,0
0x772 ,17,0
0x9fbd ,34,0
0xd17c ,20,0
0xbdb1 ,24,0
0x61a2 ,20,0
0x3e0b ,15,0
0x3c27 ,24,0
0x13a4 ,22,0
0xbc75 ,20,0
0xbfdd ,38,0
0xac6e ,33,0
0x3bcf ,33,0
0x2ff0 ,27,0
0x3f92 ,25,0
0xa752 ,28,0
0xc9be ,15,0
0x4311 ,38,0
0x2d89 ,37,0
0x2284 ,42,0
0x9f89 ,30,0
0xbcc8 ,27,0
0xa090 ,16,0
0x9e23 ,43,0
0xb35c ,24,0
0x4990 ,22,0
0x4259 ,39,0
0x6975 ,21,0
0xa2a4 ,22,0
0x5c5e ,24,0
0x7203 ,18,0
0xd5c9 ,19,0
0x2056 ,24,0
0x34e6 ,30,0
0x6e32 ,45,0
0xd6d1 ,39,0
0xcb85 ,24,0
0x9987 ,19,0
0xbb6b ,22,0
0x6d38 ,41,0
0x6b33 ,18,0
0x3e5e ,29,0
0x5ad0 ,34,0
0x9c74 ,38,0
0xa9a9 ,43,0
0xcf25 ,18,0
0x68b0 ,14,0
0xc2db ,28,0
0xb145 ,27,0
0xe00e ,16,0
0x3d42 ,22,0
0x862e ,23,0
0xa48 ,26,0
0xb8d7 ,22,0
0x26b5 ,21,0
0xb831 ,15,0
0x87f2 ,26,0
0xd39f ,29,0
0x4bc6 ,34,0
0x9515 ,39,0
0x3215 ,35,0
0x8a3f ,13,0
0x430e ,24,0
0x52e1 ,23,0
0x4353 ,22,0
0x8e1d ,15,0
0x7eb2 ,21,0
0x2511 ,14,0
0xcbfb ,32,0
0x52ee ,36,0
0x5cdc ,18,0
0x8995 ,14,0
0x8558 ,18,0
0x745a ,34,0
0xc603 ,35,0
0x385a ,19,0
0x755d ,34,0
0x5536 ,18,0
0xd05b ,24,0
0x875 ,28,0
0x6c0a ,33,0
0x300c ,18,0
0xb3e9 ,20,0
0x45a ,26,0
0x50f ,31,0
0x3659 ,22,0
0x6ca0 ,20,0
0x7ab3 ,17,0
0x5658 ,22,0
0xb537 ,21,0
0xc00 ,38,0
0x92d ,40,0
0xa785 ,32,0
0x4c78 ,21,0
0xd374 ,16,0
0x38aa ,25,0
0x211f ,36,0
0x88bc ,31,0
0x3407 ,19,0
0xca6d ,34,0
0xa289 ,18,0
0x3aa1 ,37,0
0x6432 ,29,0
0x6287 ,30,0
0x601b ,25,0
0x6426 ,18,0
0xdf13 ,20,0
0x4401 ,38,0
0x9bae ,18,0
0xbd8e ,30,0
0xe061 ,27,0
0x35a0 ,20,0
0x42e3 ,25,0
0x9208 ,28,0
0x368f ,21,0
0x5fdc ,12,0
0xd16c ,16,0
0x27bc ,24,0
0x848c ,40,0
0xb1db ,21,0
0x93d6 ,32,0
0xc4de ,35,0
0x5c1f ,38,0
0x888e ,24,0
0xb8e1 ,39,0
0xbd34 ,19,0
0x927f ,23,0
0xbaa0 ,25,0
0x4921 ,25,0
0x442b ,23,0
0x12e2 ,35,0
0xcc3a ,32,0
0xb28 ,24,0
0x6134 ,38,0
0x29b7 ,14,0
0x8c6f ,22,0
0x9aed ,31,0
0xcf73 ,24,0
0x949e ,34,0
0xeb1 ,29,0
0xa054 ,23,0
0x8cd ,20,0
0x66f4 ,37,0
0x2a59 ,31,0
0x5685 ,22,0
0x6aa8 ,34,0
0x9be9 ,24,0
0xa61c ,29,0
0x1f80 ,14,0
0x68ea ,29,0
0x7c55 ,37,0
0x698a ,34,0
0x8e1e ,23,0
0x6a8c ,15,0
0x224c ,34,0
0x21db ,25,0
0x2fe9 ,21,0
0x4c81 ,27,0
0x41e0 ,37,0
0x55ec ,30,0
0x4d6d ,37,0
0x8744 ,34,0
0x4775 ,24,0
0x2c19 ,15,0
0x8773 ,18,0
0x5d45 ,30,0
0x7ae1 ,23,0
0x13bd ,21,0
0x7050 ,42,0
0x4ef2 ,22,0
0x96e7 ,20,0
0xdf6 ,36,0
0xb7ba ,14,0
0x2ab3 ,40,0
0xb1a ,27,0
0x2501 ,21,0
0x21cc ,27,0
0x191c ,28,0
0x7a67 ,22,0
0x55bd ,25,0
0xf7d ,41,0
0xa216 ,26,0
0xd4d8 ,23,0
0xdef3 ,24,0
0xee6 ,28,0
0x703c ,25,0
0xde95 ,44,0
0x9409 ,19,0
0x6171 ,29,0
0x2dcb ,14,0
0x7749 ,27,0
0xd709 ,25,0
0x515c ,13,0
0x808a ,17,0
0xbd94 ,34,0
0x64ea ,18,0
0x65a7 ,36,0
0xb120 ,20,0
0xd7a7 ,24,0
0xddda ,21,0
0x4ce3 ,28,0
0xc4d0 ,25,0
0xb720 ,41,0
0x9f20 ,28,0
0xd09a ,31,0
0xdfa0 ,15,0
0x7da1 ,14,0
0x6ea9 ,40,0
0x3e61 ,20,0
0x12b4 ,50,1
0x79c0 ,20,0
0x423b ,20,0
0x8369 ,13,0
0xd1d7 ,24,0
0x9c13 ,26,0
0x4703 ,23,0
0x37e8 ,22,0
0x7b67 ,28,0
0xd568 ,29,0
0x2a21 ,25,0
0x2190 ,23,0
0x9b6 ,20,0
0x1c78 ,19,0
0x85ca ,15,0
0x4fcc ,36,0
0xb885 ,15,0
0x48d9 ,27,0
0x9c14 ,23,0
0x17c9 ,27,0
0x1804 ,21,0
0x16e3 ,23,0
0x691 ,29,0
0x33c9 ,36,0
0x8af1 ,37,0
0x105d ,24,0
0x233d ,23,0
0x1b18 ,15,0
0x56c2 ,26,0
0x4b8b ,22,0
0x95c3 ,13,0
0x96a ,18,0
0x8014 ,17,0
0xdbb ,36,0
0x8fe5 ,38,0
0x9092 ,20,0
0xf0b ,28,0
0x8382 ,21,0
0x2276 ,12,0
0x4983 ,13,0
0xbf8a ,24,0
0x8a16 ,22,0
0x2ab9 ,37,0
0x84c5 ,16,0
0x6348 ,22,0
0x9f97 ,15,0
0x6494 ,35,0
0xc12b ,19,0
0xa06 ,22,0
0xaab1 ,15,0
0x31bc ,27,0
0xa4ef ,30,0
0xc557 ,37,0
0xaf15 ,17,0
0xa0f6 ,27,0
0xa2d1 ,21,0
0x3bbf ,21,0
0x70f7 ,16,0
0x1f00 ,20,0
0xc045 ,45,0
0x2227 ,37,0
0x59d9 ,17,0
0x4568 ,20,0
0xafe6 ,26,0
0x85d4 ,31,0
0xc7db ,23,0
0x48b1 ,42,0
0x4415 ,30,0
0x65db ,20,0
0xd160 ,25,0
0x7cf5 ,24,0
0x29d8 ,40,0
0x17aa ,15,0
0x98ef ,42,0
0x3365 ,19,0
0x54bc ,15,0
0x2e2d ,35,0
0x36fd ,42,0
0x4e63 ,31,0
0xb2bc ,17,0
0x99c8 ,24,0
0xce42 ,15,0
0xac1e ,15,0
0x5e05 ,39,0
0x786e ,28,0
0x383e ,25,0
0xb34e ,23,0
0x9096 ,18,0
0x4394 ,19,0
0xaedb ,47,1
0x6029 ,42,0
0xc66b ,40,0
0x7fe7 ,13,0
0xa7f7 ,18,0
0x48a0 ,22,0
0xdf05 ,35,0
0x60a7 ,35,0
0x1c9a ,23,0
0x896c ,23,0
0x5c12 ,28,0
0x96b6 ,20,0
0xa409 ,18,0
0xa02b ,32,0
0x4d83 ,24,0
0xcd20 ,17,0
0x837b ,28,0
0x4286 ,34,0
0xb439 ,34,0
0x21ff ,26,0
0xdcec ,23,0
0x8ea0 ,28,0
0x145f ,19,0
0x623d ,39,0
0xd8ea ,24,0
0x3c33 ,24,0
0x7d23 ,34,0
0x416e ,26,0
0x916d ,25,0
0x31a6 ,35,0
0xd0c8 ,36,0
0x9c34 ,13,0
0xa44a ,33,0
0x8559 ,28,0
0x5740 ,13,0
0x1e25 ,15,0
0x65ff ,17,0
0x28cf ,32,0
0xcfb4 ,23,0
0xa980 ,26,0
0x3b86 ,25,0
0x4555 ,30,0
0x4da3 ,29,0
0x9ab5 ,16,0
0x68f2 ,23,0
0x40e2 ,22,0
0x7eeb ,43,0
0x14a9 ,17,0
0x299e ,35,0
0x76ec ,25,0
0x8aa3 ,32,0
0x8f86 ,23,0
0x30fd ,29,0
0x7aa6 ,26,0
0xc4e9 ,17,0
0xc32e ,25,0
0x6aaf ,39,0
0x1ba3 ,22,0
0x8151 ,31,0
0x243f ,20,0
0x2372 ,25,0
0xdcf6 ,27,0
0x3dbc ,22,0
0x3eb8 ,16,0
0x480e ,34,0
0xe22c ,25,0
0x53cd ,22,0
0x583e ,23,0
0xc1b1 ,29,0
0x58b6 ,20,0
0xc8e1 ,22,0
0x4d22 ,17,0
0xd7fd ,21,0
0x8f5f ,32,0
0xadb9 ,22,0
0x5f17 ,14,0
0x5f9f ,37,0
0x1c24 ,22,0
0x3fa3 ,37,0
0xa6a1 ,20,0
0x3814 ,16,0
0x3e64 ,15,0
0xd5e4 ,19,0
0x9bc4 ,32,0
0x8f03 ,24,0
0x5839 ,27,0
0x63e0 ,20,0
0x3687 ,15,0
0xa7f6 ,27,0
0x9314 ,20,0
0xa520 ,33,0
0x8470 ,15,0
0x85c6 ,25,0
0xcec9 ,35,0
0xa128 ,32,0
0x1ab3 ,23,0
0xab0d ,37,0
0xd7ff ,23,0
0x3858 ,32,0
0x24d4 ,50,1
0x1958 ,28,0
0x699c ,18,0
0x71cb ,48,1
0x5984 ,21,0
0x52e4 ,14,0
0x7b19 ,21,0
0x1a38 ,25,0
0x7d60 ,18,0
0x6bd7 ,34,0
0x2228 ,23,0
0xccb1 ,15,0
0x738c ,47,1
0x16a8 ,23,0
0xaf1d ,43,0
0x5a48 ,19,0
0x5da0 ,14,0
0x4740 ,19,0
0xdcc9 ,18,0
0x85e1 ,25,0
0x8f27 ,27,0
0x5007 ,24,0
0xaac4 ,29,0
0x7c5f ,19,0
0x286f ,23,0
0xa353 ,16,0
0x8e6 ,23,0
0x4df3 ,29,0
0x1312 ,49,1
0xaac9 ,20,0
0x2efc ,20,0
0x2897 ,22,0
0xd298 ,37,0
0xd821 ,38,0
0x5dc6 ,22,0
0x6646 ,25,0
0x14e3 ,23,0
0x7c56 ,23,0
0xddeb ,13,0
0x911c ,22,0
0x1b09 ,28,0
0x44d1 ,14,0
0xad41 ,27,0
0xd5cc ,16,0
0xafee ,27,0
0xd03 ,24,0
0x6831 ,15,0
0x924e ,43,0
0xb25c ,14,0
0x870b ,14,0
0x1ff4 ,29,0
0xd8db ,41,0
0x8063 ,23,0
0x5d6a ,31,0
0x1a49 ,23,0
0x2d9b ,15,0
0x6b47 ,22,0
0x59cb ,35,0
0xe05c ,36,0
0x107e ,19,0
0xc198 ,21,0
0x22e4 ,25,0
0xce9e ,35,0
0x803d ,17,0
0x16f5 ,18,0
0xcca4 ,31,0
0xa8e5 ,23,0
0x6ed7 ,28,0
0x15c0 ,28,0
0x55ad ,28,0
0x1548 ,25,0
0xaa80 ,44,0
0x3954 ,16,0
0x483b ,13,0
0xc1d ,25,0
0x5cb6 ,22,0
0x9199 ,14,0
0x5669 ,24,0
0x2a8c ,23,0
0x895d ,33,0
0x9f6a ,21,0
0x2cc4 ,31,0
0x8e64 ,27,0
0x4c90 ,21,0
0x271a ,44,0
0x8d06 ,16,0
0x1eec ,23,0
0xd233 ,25,0
0xc78e ,43,0
0x6c90 ,21,0
0xa121 ,22,0
0x6d41 ,13,0
0x475f ,14,0
0x1408 ,38,0
0x94d4 ,14,0
0x1d5b ,14,0
0xa30 ,18,0
0x6ead ,20,0
0x77f6 ,24,0
0x534a ,38,0
0x5638 ,12,0
0xb2a1 ,23,0
0xb526 ,35,0
0x6288 ,28,0
0xa5d4 ,27,0
0x7f86 ,35,0
0x79e5 ,16,0
0xcff7 ,50,1
0x7ee ,14,0
0x39c9 ,14,0
0x206a ,34,0
0x7ccc ,25,0
0x1c64 ,30,0
0x3c62 ,37,0
0xc570 ,23,0
0xcfe7 ,39,0
0xbb77 ,21,0
0x4b0f ,20,0
0xb9a4 ,31,0
0x7b3b ,50,1
0x5284 ,28,0
0xd717 ,25,0
0x52ce ,18,0
0x86c1 ,20,0
0x40c4 ,18,0
0x916 ,25,0
0xe06f ,33,0
0xb6e3 ,21,0
0x5a56 ,25,0
0xb044 ,23,0
0xb276 ,41,0
0x404b ,29,0
0x2251 ,26,0
0x1e2c ,38,0
0x6550 ,23,0
0xd208 ,22,0
0xb827 ,14,0
0x683f ,18,0
0xcced ,34,0
0x73c5 ,41,0
0xb80a ,19,0
0xc1bd ,16,0
0xab87 ,28,0
0x6846 ,14,0
0x66cb ,34,0
0x22ac ,29,0
0x1d05 ,13,0
0x1508 ,21,0
0x409d ,14,0
0x18e2 ,19,0
0xd4e5 ,21,0
0x8e6a ,36,0
0x7d67 ,44,0
0x55ae ,22,0
0x92b5 ,23,0
0x4681 ,30,0
0x3f3d ,17,0
0x4fa7 ,39,0
0xe255 ,31,0
0x6cd4 ,21,0
0xcc7f ,28,0
0x1df2 ,12,0
0xb552 ,22,0
0x9b23 ,20,0
0x249a ,23,0
0x1854 ,18,0
0x8f11 ,19,0
0x66d8 ,24,0
0x833d ,35,0
0xc6af ,19,0
0xc8a3 ,20,0
0x6d70 ,34,0
0xbe44 ,17,0
0xdeb3 ,14,0
0x481d ,27,0
0x6514 ,27,0
0x1e0c ,22,0
0x8d2e ,37,0
0x5ca0 ,16,0
0x6614 ,15,0
0x8ecf ,22,0
0x8331 ,16,0
0x4c87 ,22,0
0x4a37 ,34,0
0x49e7 ,44,0
0x5513 ,28,0
0xbe29 ,22,0
0x78c0 ,29,0
0x3890 ,16,0
0x1490 ,23,0
0x5c5a ,22,0
0xa48b ,22,0
0x3fa9 ,15,0
0xb2f2 ,37,0
0x7b71 ,19,0
0x2628 ,41,0
0xb650 ,30,0
0x92b7 ,17,0
0x4010 ,19,0
0xcf66 ,29,0
0x9a5c ,29,0
0xbae5 ,28,0
0x6d4a ,39,0
0x67c0 ,24,0
0x13c4 ,40,0
0x457e ,18,0
0xc984 ,35,0
0x1c07 ,35,0
0x4a7b ,35,0
0x2131 ,20,0
0xca25 ,24,0
0xa051 ,25,0
0x8804 ,20,0
0x7af9 ,28,0
0x7964 ,38,0
0x5b15 ,33,0
0x8f0 ,39,0
0x15cb ,20,0
0x7f5e ,24,0
0xda5 ,19,0
0xb756 ,38,0
0x6e6d ,26,0
0xcd5e ,14,0
0xdc93 ,24,0
0x9a0f ,44,0
0x96d4 ,51,1
0x8473 ,39,0
0xd666 ,29,0
0x3f11 ,19,0
0xc00a ,25,0
0x7581 ,22,0
0x2930 ,18,0
0xa1ba ,33,0
0x8fcb ,26,0
0xc8c8 ,32,0
0xd117 ,20,0
0xa0fb ,39,0
0xc330 ,26,0
0x52b9 ,25,0
0x16fc ,24,0
0xd6e4 ,26,0
0x6f2d ,29,0
0xb5e7 ,14,0
0x234b ,13,0
0xac86 ,15,0
0xafe8 ,17,0
0x446d ,23,0
0xd1b3 ,19,0
0xc589 ,40,0
0x1995 ,15,0
0x16da ,28,0
0x6fa0 ,16,0
0x50d0 ,23,0
0xafaa ,19,0
0xaa15 ,20,0
0x97de ,20,0
0x945b ,19,0
0x9456 ,20,0
0x2b69 ,48,1
0x4900 ,32,0
0x399c ,23,0
0x7ca8 ,36,0
0x9506 ,37,0
0x3f4c ,24,0
0xaeb4 ,48,1
0x3ac9 ,24,0
0xc005 ,18,0
0xaef4 ,22,0
0x3528 ,13,0
0x169c ,26,0
0x203a ,14,0
0xa95a ,18,0
0xa390 ,20,0
0x173c ,31,0
0x7364 ,36,0
0x281a ,50,1
0xe08 ,29,0
0xb58f ,27,0
0x8c3c ,31,0
0xdb08 ,25,0
0x47b ,19,0
0x9289 ,25,0
0x7a53 ,20,0
0x5c4 ,20,0
0xc494 ,39,0
0xdafc ,44,0
0xc94b ,41,0
0x16fb ,18,0
0x5595 ,23,0
0x708 ,24,0
0x93c8 ,22,0
0xa560 ,16,0
0x98a9 ,44,0
0x72ed ,21,0
0x2b5a ,34,0
0x9b6d ,21,0
0x1423 ,20,0
0xd174 ,28,0
0x1076 ,34,0
0x4416 ,25,0
0x6d9a ,18,0
0xb292 ,16,0
0xb8fd ,20,0
0x4904 ,28,0
0x5a75 ,45,0
0xb6d3 ,16,0
0x41d6 ,19,0
0x1f33 ,14,0
0x7e92 ,26,0
0x3c75 ,32,0
0x3c18 ,24,0
0x447 ,23,0
0x2b04 ,33,0
0x5e88 ,17,0
0x4a66 ,25,0
0x9e07 ,16,0
0x58a8 ,16,0
0x5bda ,40,0
0x4837 ,25,0
0x3ee ,24,0
0x23e9 ,27,0
0x1758 ,23,0
0x337b ,19,0
0x6674 ,42,0
0x1582 ,25,0
0x7ea8 ,15,0
0xa42f ,12,0
0x8cc3 ,19,0
0x43ef ,24,0
0x6335 ,22,0
0x5f9b ,15,0
0xc3f2 ,35,0
0x68cf ,21,0
0x55db ,31,0
0x4e30 ,39,0
0x6ef4 ,20,0
0x76a ,40,0
0x9da3 ,26,0
0x4c2a ,27,0
0x6ba4 ,26,0
0x8cec ,33,0
0x8c68 ,25,0
0xdabe ,13,0
0xdc45 ,32,0
0x26a5 ,36,0
0x5409 ,33,0
0xa293 ,17,0
0xb14c ,17,0
0x63a4 ,32,0
0xc9ff ,28,0
0xa38b ,24,0
0x5760 ,16,0
0x612b ,20,0
0x67b ,26,0
0x5034 ,22,0
0xd499 ,19,0
0x912a ,43,0
0x9bff ,15,0
0xc265 ,27,0
0x1eed ,24,0
0x4168 ,30,0
0x7893 ,17,0
0x9cf1 ,27,0
0xd357 ,21,0
0x262d ,33,0
0x57c5 ,29,0
0x5a32 ,13,0
0x3e96 ,33,0
0xc473 ,23,0
0xb6a3 ,21,0
0x1792 ,45,0
0x933e ,36,0
0x2dbc ,37,0
0xf35 ,19,0
0x8da5 ,15,0
0x8168 ,15,0
0xc61c ,15,0
0x1a1f ,34,0
0x9849 ,20,0
0xce3f ,34,0
0x5a31 ,24,0
0x48e7 ,36,0
0x6e82 ,37,0
0x5c55 ,25,0
0xa7fe ,44,0
0xd14e ,29,0
0x17ed ,26,0
0x6618 ,34,0
0x5d76 ,25,0
0xa9f5 ,25,0
0x862b ,22,0
0xc774 ,16,0
0xc50 ,15,0
0x5421 ,14,0
0x501f ,17,0
0x32e0 ,15,0
0x1b36 ,19,0
0xe173 ,27,0
0xdc50 ,24,0
0x6d82 ,21,0
0x7c62 ,39,0
0x227d ,36,0
0xd0e8 ,19,0
0x411a ,32,0
0xb058 ,22,0
0x28d2 ,14,0
0x456d ,17,0
0x4094 ,24,0
0xd88b ,46,1
0x4e7a ,30,0
0x39e2 ,24,0
0x4cf ,32,0
0x6b8d ,13,0
0x121e ,12,0
0xbeb5 ,22,0
0x3cc0 ,30,0
0x477a ,22,0
0x84af ,30,0
0x55e3 ,16,0
0x2350 ,36,0
0xb021 ,42,0
0x819b ,20,0
0xcbcd ,24,0
0x6584 ,19,0
0x29c6 ,23,0
0xda2e ,24,0
0x71aa ,18,0
0xbbe6 ,15,0
0x7868 ,38,0
0x29f2 ,25,0
0xcbac ,31,0
0xdc6a ,22,0
0x91ad ,23,0
0x85e7 ,25,0
0xb4d9 ,20,0
0x767a ,28,0
0x7ebe ,20,0
0xb7aa ,21,0
0x6c6f ,28,0
0x11ac ,49,1
0x540e ,23,0
0xb451 ,26,0
0xa6d0 ,39,0
0x9ab1 ,21,0
0x5743 ,33,0
0xbf35 ,26,0
0x6b2c ,32,0
0xa80e ,32,0
0x7d6d ,29,0
0x2d78 ,26,0
0x9f44 ,24,0
0x932c ,13,0
0xbe55 ,29,0
0x50b4 ,21,0
0x5aff ,48,1
0x781b ,17,0
0x67c2 ,24,0
0xd59b ,19,0
0x9c59 ,23,0
0x3b1b ,35,0
0x58e7 ,24,0
0x5ee4 ,16,0
0x8c81 ,38,0
0x64fa ,33,0
0xb4fd ,26,0
0x5005 ,18,0
0x7512 ,37,0
0x77f0 ,27,0
0x7e33 ,20,0
0x50e2 ,37,0
0xc3e6 ,24,0
0x8304 ,24,0
0xde67 ,32,0
0xd87f ,14,0
0xb6e8 ,36,0
0x1e16 ,14,0
0x5b79 ,19,0
0x1f15 ,16,0
0xdbd3 ,23,0
0xdc03 ,21,0
0x3983 ,29,0
0x12ac ,19,0
0xd9f4 ,27,0
0xdded ,23,0
0x6c1c ,16,0
0x187a ,29,0
0xa742 ,22,0
0x219a ,19,0
0xc0bd ,19,0
0x5f95 ,12,0
0x86df ,19,0
0x8cc0 ,15,0
0xe144 ,20,0
0x97b1 ,24,0
0x4b10 ,41,0
0xc221 ,25,0
0xb49d ,16,0
0x6893 ,35,0
0x3e63 ,16,0
0x5915 ,28,0
0xbca5 ,19,0
0x3480 ,28,0
0xe032 ,29,0
0xa3d ,35,0
0xb528 ,26,0
0xb559 ,19,0
0x89a5 ,23,0
0xbbee ,18,0
0x94a5 ,46,1
0x85a5 ,39,0
0x73ab ,26,0
0xa362 ,16,0
0x200d ,28,0
0x39a0 ,20,0
0x6e22 ,23,0
0x38dc ,35,0
0xc2e9 ,15,0
0xc0b6 ,22,0
0x79b1 ,29,0
0x379f ,33,0
0xb2c3 ,36,0
0x6c45 ,43,0
0xbec2 ,17,0
0x3975 ,23,0
0x4467 ,36,0
0x5cf3 ,21,0
0x6c36 ,15,0
0xa5e8 ,23,0
0x2fb4 ,38,0
0x59c5 ,12,0
0xd088 ,16,0
0x8f91 ,39,0
0xc0d3 ,28,0
0xa929 ,21,0
0x4e1b ,16,0
0x5225 ,49,1
0x3c2b ,27,0
0x880f ,15,0
0x5c9b ,21,0
0xbb4f ,30,0
0x4284 ,22,0
0x4089 ,15,0
0x1c39 ,20,0
0x40a ,25,0
0xd47 ,27,0
0xa2ce ,20,0
0xec4 ,18,0
0x9980 ,14,0
0xab0 ,28,0
0xbdfd ,24,0
0xc8d7 ,28,0
0x80d5 ,14,0
0xb096 ,24,0
0x5377 ,15,0
0xec2 ,21,0
0xad00 ,23,0
0x7663 ,24,0
0x180f ,39,0
0x5f06 ,26,0
0x83b1 ,22,0
0x6fc8 ,27,0
0x2f05 ,36,0
0xa770 ,14,0
0x1a4c ,28,0
0x6ac ,26,0
0x27a2 ,20,0
0x9427 ,16,0
0x3149 ,40,0
0x656b ,22,0
0xc1a ,36,0
0x3c6b ,24,0
0x5fab ,38,0
0xc8d4 ,20,0
0xcaaa ,13,0
0xc1b2 ,21,0
0x2cb1 ,43,0
0xd9c5 ,32,0
0xd21b ,36,0
0x87c7 ,45,0
0xb16b ,31,0
0xb98b ,29,0
0x95b8 ,24,0
0xa5f ,14,0
0x4009 ,24,0
0x9256 ,37,0
0x8bef ,18,0
0x64d6 ,36,0
0x134c ,16,0
0x12c3 ,22,0
0x66e1 ,14,0
0x4e14 ,26,0
0xa6e5 ,33,0
0xd0d3 ,20,0
0x5777 ,24,0
0x4155 ,35,0
0xb25f ,27,0
0xc172 ,15,0
0x8bad ,19,0
0x6df5 ,40,0
0x4b72 ,24,0
0xb6a7 ,33,0
0x30e9 ,20,0
0x7872 ,39,0
0x81c0 ,22,0
0x4d02 ,17,0
0x42b7 ,27,0
0x4ef3 ,34,0
0xadc8 ,47,1
0x9503 ,12,0
0x171e ,46,1
0x36c8 ,24,0
0xba64 ,22,0
0x8c12 ,19,0
0xba56 ,14,0
0xa3da ,36,0
0xa49c ,23,0
0x129f ,24,0
0x5e89 ,13,0
0x5387 ,35,0
0xdd2d ,35,0
0x631c ,14,0
0x1259 ,36,0
0x1866 ,35,0
0x6f18 ,22,0
0xd624 ,27,0
0x9d19 ,42,0
0x6a80 ,22,0
0xf1b ,19,0
0x183d ,45,0
0x906a ,41,0
0xc389 ,19,0
0xe238 ,21,0
0x2beb ,46,1
0xb228 ,25,0
0x588f ,26,0
0x64c7 ,35,0
0xbb0b ,20,0
0xd1bb ,40,0
0xadd1 ,25,0
0xaffd ,28,0
0xa5b9 ,22,0
0x1d39 ,23,0
0xc8c1 ,22,0
0x4e5 ,32,0
0x12b5 ,18,0
0x3a3f ,28,0
0x1cf7 ,15,0
0x9fb1 ,35,0
0x2ce8 ,43,0
0x2d54 ,18,0
0x3ae4 ,22,0
0x5ae3 ,28,0
0x624b ,14,0
0x31d4 ,24,0
0xe237 ,36,0
0xa869 ,27,0
0x9d6c ,14,0
0x4228 ,41,0
0xb8a3 ,23,0
0x9955 ,25,0
0x505 ,21,0
0x71ee ,40,0
0x6068 ,46,1
0x7674 ,16,0
0x9fd ,26,0
0x9ff4 ,21,0
0x54e0 ,19,0
0x4c16 ,47,1
0x944 ,20,0
0xcc94 ,27,0
0xb1d0 ,15,0
0xc425 ,23,0
0x8785 ,17,0
0x3c71 ,23,0
0x35a8 ,14,0
0x7d29 ,31,0
0xb524 ,34,0
0x9485 ,14,0
0xa51e ,20,0
0x53b3 ,26,0
0x96a1 ,24,0
0x5275 ,25,0
0x7a37 ,27,0
0xb056 ,19,0
0x56ef ,22,0
0x491d ,17,0
0x7b3a ,30,0
0x7826 ,15,0
0x486e ,16,0
0x7919 ,25,0
0x2087 ,15,0
0x849c ,35,0
0x3728 ,24,0
0xc85f ,36,0
0xa267 ,20,0
0x4c8d ,21,0
0x3ca8 ,24,0
0x37c6 ,22,0
0xbbc1 ,46,1
0x471b ,22,0
0xb0cb ,44,0
0x1e9f ,28,0
0x1fe7 ,29,0
0x8f6d ,14,0
0x52b0 ,41,0
0x5812 ,19,0
0x90a ,38,0
0x27a5 ,19,0
0x69b9 ,24,0
0x682b ,40,0
0x2895 ,22,0
0x8b0f ,37,0
0xadfa ,13,0
0x9045 ,21,0
0x5104 ,21,0
0xb787 ,30,0
0xdc8f ,18,0
0xac9f ,28,0
0xa88 ,36,0
0xbccc ,28,0
0xc1da ,18,0
0xd998 ,16,0
0x5968 ,18,0
0xbcc5 ,29,0
0x1cd7 ,21,0
0x732 ,39,0
0xd7d7 ,28,0
0x8f8c ,28,0
0x5fd6 ,22,0
0x6547 ,44,0
0x1d66 ,21,0
0xa1b6 ,22,0
